1,1,0.5,0,0
4,1,2.5,0,0
1,1,5,0,0
2,1,6,0,0
3,1,7,0,0
1,1,8,0,0
4,1,9,0,0
3,1,10,0,0
2,1,11,0,0
1,1,12,0,0
2,1,13,0,0
3,1,13,0,0
1,1,15,0,0
4,1,15,2,14
2,2,1,0,0
1,2,3,0,0
3,2,5,0,0
1,2,7,0,0
1,2,9,0,0
3,2,10,0,0
1,2,11,0,0
3,2,12,0,0
1,2,13,0,0
3,2,14,0,0
2,3,0.5,0,0
3,3,0.5,0,0
4,3,4,0,0
1,3,4,0,0
1,3,7,0,0
4,3,7,3,12
2,3,9.5,0,0
1,3,12,0,0
4,3,15,0,0
3,4,0,0,0
2,4,1,0,0
1,4,2,0,0
3,4,4,0,0
2,4,6,0,0
1,4,7,0,0
4,4,8,4,12
2,4,9,0,0
1,4,12,0,0
2,4,15,0,0
1,5,0,0,0
3,5,1,0,0
4,5,1,5,4
1,5,4,0,0
2,5,7,0,0
3,5,7,0,0
1,5,9.5,5,14
2,5,14,0,0
3,5,15,0,0
2,6,0,0,0
4,6,1,0,0
1,6,1,0,0
2,6,4,6,8.5
3,6,4,6,8.5
1,6,6.5,0,0
4,6,6.5,0,0
1,6,11,0,0
4,6,11,0,0
3,6,13,0,0
2,6,13,0,0
1,6,15,0,0
4,6,15,0,0
2,7,1,7,3.5
3,7,1,0,0
4,7,3.5,0,0
3,7,7,0,0
1,7,7,0,0
4,7,9,7,12
2,7,9,0,0
1,7,14,0,0
3,7,15,0,0
1,8,0,0,0
3,8,1,0,0
1,8,2,0,0
3,8,4,0,0
2,8,4,0,0
4,8,6,0,0
2,8,7,0,0
4,8,8,0,0
2,8,9,0,0
2,8,12,0,0
3,8,12,0,0
4,8,14.5,0,0
1,8,14.5,0,0
4,9,1.5,0,0
1,9,1.5,0,0
2,9,3.5,0,0
1,9,5.5,0,0
2,9,7.5,0,0
3,9,8.5,0,0
4,9,9.5,0,0
3,9,10.5,0,0
2,9,11.5,0,0
1,9,12.5,0,0
2,9,13.5,0,0
3,9,14.5,0,0
4,9,15.5,0,0
2,9,15.5,10,1.5
1,10,2.5,0,0
2,10,3.5,0,0
4,10,4.5,0,0
3,10,5.5,0,0
1,10,6.5,0,0
2,10,7.5,0,0
4,10,8.5,0,0
3,10,9.5,0,0
1,10,10.5,0,0
2,10,11.5,0,0
4,10,12.5,0,0
3,10,14,0,0
1,10,15,0,0
2,11,0,0,0
3,11,1,0,0
4,11,1,0,0
1,11,4.5,11,8
4,11,6.5,0,0
2,11,10,0,0
4,11,11.5,0,0
3,11,13,0,0
1,11,15,12,2.5
2,11,15,12,2.5
3,12,3.5,0,0
4,12,5,0,0
3,12,7,0,0
4,12,9,0,0
1,12,11,0,0
3,12,13,0,0
2,12,15,13,1.5
1,12,15,13,1.5
3,13,3,0,0
4,13,3,0,0
2,13,7,13,8
3,13,7,13,8
1,13,11,0,0
4,13,11,0,0
3,13,13.5,0,0
4,13,15.5,0,0
2,13,15.5,0,0
2,14,1.5,0,0
1,14,3,0,0
3,14,3,0,0
2,14,5,0,0
3,14,7,0,0
1,14,7,0,0
2,14,9,0,0
4,14,9,14,13.5
2,14,13.5,0,0
4,15,1.5,15,5.5
1,15,5.5,0,0
4,15,7,0,0
1,15,8.5,0,0
4,15,10.5,0,0
1,15,10.5,15,12.5
3,15,11.5,0,0
2,15,12.5,0,0
1,15,15,0,0
4,15,15,0,0
2,16,3,0,0
4,16,3,0,0
3,16,5,16,7
1,16,5,0,0
2,16,7,0,0
4,16,9,0,0
2,16,11,16,13
3,16,11,0,0
1,16,13,0,0
1,16,15.5,0,0
4,16,15.5,0,0
1,17,3.5,0,0
3,17,3.5,0,0
2,17,5.5,0,0
4,17,5.5,0,0
1,17,7.5,0,0
4,17,7.5,17,13.5
2,17,9.5,0,0
1,17,11.5,0,0
2,17,13.5,0,0
1,17,15.5,0,0
4,17,15.5,0,0
1,18,7.5,0,0
2,18,7.5,0,0
3,18,7.5,0,0
4,18,7.5,0,0
2,18,11.5,0,0
3,18,11.5,0,0
1,18,15.5,0,0
4,18,15.5,0,0
4,19,1.5,19,5.5
3,19,1.5,0,0
1,19,3.5,0,0
2,19,4.5,0,0
1,19,5.5,0,0
2,19,7.5,19,11.5
3,19,8.5,0,0
4,19,9.5,0,0
1,19,11.5,0,0
4,19,13.5,20,3.5
3,19,13.5,0,0
1,19,15.5,0,0
2,20,0.5,0,0
3,20,1.5,0,0
1,20,3.5,0,0
2,20,5.5,0,0
4,20,5.5,0,0
3,20,7.5,0,0
1,20,7.5,20,9.5
2,20,11.5,0,0
4,20,11.5,0,0
3,20,11.5,0,0
1,20,11.5,0,0
1,20,13.5,0,0
3,20,13.5,0,0
2,20,13.5,0,0
4,20,13.5,0,0
1,20,15.5,0,0
2,20,15.5,0,0
4,21,1.5,0,0
3,21,1.5,0,0
1,21,3.5,0,0
3,21,4.5,0,0
2,21,5.5,0,0
4,21,6.5,0,0
1,21,7.5,0,0
3,21,8.5,0,0
2,21,9.5,0,0
4,21,10.5,0,0
1,21,11.5,0,0
