4,1,0.5,0,0
3,1,0.5,0,0
1,1,0.5,0,0
2,1,3.1773316604,0,0
4,1,5.8546633208,0,0
3,1,8.5443329151,0,0
1,1,11.2216645755,0,0
2,1,13.8989962359,0,0
4,2,0.5886658302,0,0
3,2,1.93350062735,0,0
1,2,3.2659974906,0,0
2,2,4.61083228775,0,0
4,2,5.9556670849,0,0
3,2,5.9556670849,0,0
2,2,8.6329987453,0,0
4,2,11.3103304057,0,0
1,2,14,0,0
3,3,0.6773316604,0,0
2,3,3.3670012547,0,0
4,3,6.0443329151,0,0
1,3,6.0443329151,0,0
1,3,8.7216645755,0,0
3,3,8.7216645755,0,0
2,3,11.4113341698,0,0
1,3,11.4113341698,0,0
3,3,14.0886658302,0,0
4,4,0.7783354245,0,0
1,4,3.4556670849,0,0
4,4,6.1329987453,0,0
3,4,8.8226683396,0,0
4,4,11.5,0,0
2,4,12.84483479715,0,0
3,4,14.1773316604,0,0
1,4,15.52216645755,0,0
4,5,0.8670012547,0,0
3,5,0.8670012547,0,0
2,5,3.5443329151,0,0
4,5,6.2340025094,0,0
3,5,8.9113341698,0,0
2,5,11.5886658302,0,0
1,5,14.2783354245,0,0
2,6,0.9556670849,0,0
4,6,0.9556670849,0,0
3,6,3.6453366792,0,0
4,6,3.6453366792,0,0
4,6,6.3226683396,0,0
1,6,6.3226683396,0,0
3,6,9,0,0
2,6,11.6896695943,0,0
4,6,14.3670012547,0,0
3,7,1.056670849,0,0
1,7,3.7340025094,0,0
2,7,6.4113341698,0,0
3,7,7.75616896695,0,0
4,7,9.1010037641,0,0
3,7,10.43350062735,0,0
2,7,11.7783354245,0,0
1,7,11.7783354245,0,0
4,7,14.4680050188,0,0
2,8,1.1453366792,0,0
4,8,3.8226683396,0,0
3,8,6.5123379339,0,0
1,8,9.1896695943,0,0
4,8,11.8670012547,0,0
2,8,11.8670012547,0,0
3,8,14.556670849,0,0
1,8,14.556670849,0,0
1,9,1.2340025094,0,0
4,9,1.2340025094,11,6.79067335844999
2,9,3.9236721037,0,0
3,9,6.6010037641,0,0
2,9,9.2783354245,0,0
1,9,11.9680050188,0,0
3,9,14.6453366792,0,0
1,10,1.33500627354999,0,0
2,10,2.66750313675001,0,0
1,10,4.0123379339,0,0
2,10,5.35717273110001,0,0
1,10,6.6896695943,0,0
3,10,9.3793391886,0,0
2,10,12.056670849,0,0
1,10,14.74634044335,0,0
3,11,1.4236721037,0,0
2,11,1.4236721037,0,0
1,11,4.1010037641,0,0
3,11,4.1010037641,0,0
2,11,6.79067335844999,0,0
1,11,6.79067335844999,0,0
1,11,12.15767461315,11,14.83500627355
4,11,12.15767461315,0,0
3,11,14.83500627355,0,0
1,12,1.5123379339,0,0
3,12,4.20200752824999,0,0
2,12,6.8793391886,0,0
4,12,6.8793391886,12,9.556670849
1,12,9.556670849,0,0
2,12,12.24634044335,0,0
4,12,14.9236721037,0,0
3,13,1.61334169804999,13,4.29067335844999
1,13,1.61334169804999,0,0
2,13,4.29067335844999,0,0
4,13,6.9680050188,0,0
1,13,9.65767461314999,0,0
1,13,12.33500627355,13,15.02467586785
3,13,12.33500627355,0,0
4,13,15.02467586785,0,0
3,14,0.357172731100007,0,0
2,14,1.70200752824999,0,0
1,14,4.3793391886,0,0
3,14,5.72417398580001,0,0
4,14,7.06900878294999,0,0
1,14,7.06900878294999,14,9.74634044334999
3,14,9.74634044334999,0,0
1,14,12.43601003765,0,0
2,14,15.11334169805,0,0
3,15,1.79067335844999,0,0
4,15,1.79067335844999,15,4.48034295274999
2,15,4.48034295274999,0,0
1,15,7.15767461314999,0,0
4,15,9.84734420744999,0,0
3,15,12.52467586785,0,0
1,15,12.52467586785,15,15.20200752825
4,15,15.20200752825,0,0
2,16,1.89167712254999,0,0
3,16,4.56900878294999,0,0
1,16,7.24634044334999,0,0
4,16,7.24634044334999,16,9.93601003764999
1,16,9.93601003764999,0,0
2,16,11.2808448348,0,0
4,16,12.61334169805,0,0
3,16,15.30301129235,0,0
2,17,0.635508155600007,0,0
4,17,1.98034295274999,0,0
1,17,1.98034295274999,17,4.65767461314999
3,17,4.65767461314999,0,0
2,17,7.34734420745002,0,0
4,17,10.02467586785,0,0
1,17,12.71434546215,0,0
3,17,12.71434546215,17,15.39167712255
2,17,15.39167712255,0,0
4,18,2.06900878294999,0,0
1,18,4.75867837725002,0,0
3,18,7.43601003765002,0,0
2,18,7.43601003765002,18,10.12567963195
4,18,10.12567963195,0,0
1,18,12.80301129235,0,0
3,18,15.48034295275,0,0
2,19,2.17001254705002,0,0
4,19,2.17001254705002,19,4.84734420745002
3,19,4.84734420745002,0,0
1,19,6.19217900460001,0,0
4,19,7.53701380174999,0,0
2,19,10.21434546215,0,0
4,19,11.5591802593,0,0
1,19,12.89167712255,0,0
3,19,12.89167712255,19,15.58134671685
2,19,15.58134671685,0,0
4,20,2.25867837725002,0,0
2,20,4.93601003765002,0,0
3,20,7.62567963194999,0,0
4,20,7.62567963194999,20,10.30301129235
1,20,10.30301129235,0,0
2,20,12.99268088665,0,0
4,20,15.67001254705,0,0
1,21,2.34734420745002,21,5.03701380174999
3,21,2.34734420745002,0,0
4,21,5.03701380174999,0,0
3,21,7.71434546214999,0,0
2,21,10.40401505645,0,0
4,21,13.08134671685,0,0
1,21,13.08134671685,0,0
2,21,14.8703471351,0,0
3,21,14.8703471351,0,0
1,22,0.659347553350017,0,0
4,22,0.659347553350017,0,0
4,22,2.44834797154999,0,0
2,22,2.44834797154999,0,0
3,22,4.23734838979999,0,0
1,22,4.23734838979999,0,0
2,22,6.02634880804999,0,0
4,22,6.02634880804999,0,0
1,22,7.81534922625002,0,0
3,22,7.81534922625002,0,0
2,22,10.49268088665,0,0
4,22,13.17001254705,0,0
3,22,14.5148473442,0,0
2,22,15.85968214135,0,0
3,23,1.19217900460001,0,0
4,23,2.53701380174999,0,0
1,23,2.53701380174999,0,0
3,23,5.22668339605002,0,0
1,23,7.90401505645002,0,0
2,23,9.24884985360001,0,0
4,23,10.58134671685,0,0
3,23,11.926181514,0,0
1,23,13.27101631115,0,0
4,23,13.27101631115,0,0
3,23,15.94834797155,0,0
2,24,2.62567963194999,0,0
4,24,3.97051442909998,0,0
1,24,5.31534922625002,0,0
3,24,6.66018402340001,0,0
1,24,7.99268088665002,0,0
4,24,7.99268088665002,0,0
2,24,10.68235048095,0,0
4,24,12.0148473442,0,0
2,24,13.35968214135,0,0
3,25,0.0370138017499926,0,0
1,25,1.38184859889998,0,0
3,25,2.72668339605002,0,0
4,25,2.72668339605002,0,0
2,25,5.40401505645002,0,0
1,25,8.09368465074999,0,0
2,25,9.42618151400001,0,0
4,25,10.77101631115,0,0
1,25,12.1158511083,0,0
3,25,13.44834797155,0,0
4,25,13.44834797155,0,0
2,26,0.138017565850021,0,0
4,26,2.81534922625002,0,0
2,26,4.16018402340001,0,0
3,26,5.50501882060001,0,0
4,26,6.83751568380001,0,0
2,26,8.18235048094999,0,0
1,26,8.18235048094999,0,0
3,26,10.85968214135,0,0
2,26,13.5493517357,0,0
3,26,14.8818485989,0,0
4,27,0.226683396050021,0,0
2,27,1.57151819324997,0,0
3,27,2.91635299040001,0,0
1,27,2.91635299040001,0,0
4,27,5.59368465074999,0,0
2,27,6.93851944795,0,0
3,27,8.27101631114999,0,0
